,0,不良-機械傷害,不良-著色不佳,不良-炭疽病,不良-乳汁吸附,不良-黑斑病
731,28611.jpg,0,0,1,0,0
732,46333.jpg,0,1,1,1,0
733,33720.jpg,0,0,1,0,0
734,05859.jpg,0,1,0,0,1
735,32510.jpg,0,0,1,0,1
736,16698.jpg,0,0,1,1,0
737,13896.jpg,0,0,0,1,1
738,04627.jpg,0,1,1,0,1
739,10754.jpg,0,1,1,0,1
740,48470.jpg,0,0,1,0,0
741,40369.jpg,0,0,1,0,1
742,27166.jpg,0,1,1,1,1
743,44868.jpg,0,0,1,0,1
744,49515.jpg,0,1,1,1,1
745,26692.jpg,0,0,1,1,1
746,49378.jpg,0,0,1,0,1
747,10606.jpg,0,0,1,1,1
748,30246.jpg,0,1,1,1,1
749,18260.jpg,0,1,1,1,1
750,27286.jpg,0,0,1,0,0
751,08423.jpg,0,1,1,0,1
752,28134.jpg,0,0,1,0,1
753,06972.jpg,0,1,1,1,1
754,12855.jpg,0,0,1,0,1
755,39528.jpg,0,1,1,0,1
756,33899.jpg,0,1,1,0,1
757,06204.jpg,0,1,1,0,1
758,38731.jpg,0,1,0,0,1
759,12126.jpg,0,1,1,0,1
760,06613.jpg,0,1,1,0,1
761,07715.jpg,0,1,1,1,1
762,44591.jpg,0,0,1,0,0
763,44458.jpg,0,0,1,0,0
764,16434.jpg,0,0,1,0,0
765,04878.jpg,0,0,1,0,0
766,37164.jpg,0,0,1,0,0
767,33504.jpg,0,0,1,0,0
768,12428.jpg,0,1,1,0,0
769,30490.jpg,0,0,1,0,0
770,42897.jpg,0,1,1,0,1
771,25494.jpg,0,0,1,0,1
772,37802.jpg,0,0,1,0,1
773,35361.jpg,0,0,1,0,0
774,30075.jpg,0,0,1,0,0
775,34984.jpg,0,0,1,0,1
776,06547.jpg,0,0,0,1,1
777,05231.jpg,0,0,1,1,0
778,26993.jpg,0,0,1,1,0
779,48855.jpg,0,0,1,0,0
780,29736.jpg,0,0,0,1,0
781,23613.jpg,0,0,1,0,0
782,08390.jpg,0,0,1,0,1
783,31743.jpg,0,0,1,0,1
784,43996.jpg,0,0,1,0,0
785,19636.jpg,0,0,1,0,0
786,39219.jpg,0,0,1,0,0
787,41845.jpg,0,0,1,0,0
788,14586.jpg,0,0,1,0,1
789,08481.jpg,0,0,1,0,0
790,00324.jpg,0,0,0,0,1
791,46703.jpg,0,0,1,0,1
792,01044.jpg,0,0,1,0,0
793,36145.jpg,0,0,1,0,0
794,25705.jpg,0,0,1,0,0
795,22478.jpg,0,0,1,1,0
796,46216.jpg,0,1,1,1,0
797,07971.jpg,0,0,1,0,0
798,07006.jpg,0,0,0,0,1
799,46804.jpg,0,0,1,0,0
800,44759.jpg,0,0,1,0,0
801,32376.jpg,0,0,1,0,0
802,29501.jpg,0,1,0,0,1
803,30859.jpg,0,0,1,0,0
804,43858.jpg,0,0,1,0,0
805,33031.jpg,0,0,1,0,0
806,18399.jpg,0,0,1,0,0
807,01725.jpg,0,0,1,0,0
808,11728.jpg,0,0,1,0,0
809,20446.jpg,0,0,1,1,1
810,29918.jpg,0,0,1,0,0
811,29257.jpg,0,0,1,0,0
812,17002.jpg,0,0,1,0,0
813,38034.jpg,0,0,1,0,0
814,08118.jpg,0,0,1,0,0
815,36169.jpg,0,0,1,1,0
816,43328.jpg,0,0,1,0,0
817,39780.jpg,0,0,0,1,0
818,22642.jpg,0,0,1,0,0
819,27509.jpg,0,0,1,0,0
820,06944.jpg,0,0,1,0,0
821,21055.jpg,0,0,1,1,0
822,37169.jpg,0,0,1,0,0
823,36815.jpg,0,0,1,0,0
824,02623.jpg,0,0,1,0,0
825,01582.jpg,0,1,1,0,0
826,39873.jpg,0,0,1,0,0
827,39624.jpg,0,0,1,0,0
828,15592.jpg,0,0,1,0,0
829,38396.jpg,0,0,1,0,0
830,31372.jpg,0,0,1,0,0
831,42983.jpg,0,0,1,0,1
832,49690.jpg,0,0,1,0,0
833,02653.jpg,0,0,1,0,0
834,16945.jpg,0,0,1,0,0
835,14922.jpg,0,0,0,1,0
836,30613.jpg,0,0,0,1,0
837,19167.jpg,0,0,1,0,0
838,17521.jpg,0,0,1,0,0
839,24802.jpg,0,0,1,0,0
840,05468.jpg,0,0,1,0,0
841,03732.jpg,0,0,1,0,0
842,46268.jpg,0,0,1,0,0
843,32822.jpg,0,1,0,0,0
844,09632.jpg,0,0,1,0,0
845,28161.jpg,0,0,1,0,0
846,07535.jpg,0,0,1,0,0
847,27671.jpg,0,1,0,0,0
848,25356.jpg,0,0,1,0,0
849,18599.jpg,0,0,1,0,1
850,16771.jpg,0,0,0,0,1
851,44021.jpg,0,0,0,1,0
852,15557.jpg,0,0,1,0,0
853,34692.jpg,0,0,1,0,0
854,33741.jpg,0,0,0,0,1
855,31266.jpg,0,1,0,0,0
856,15773.jpg,0,0,0,0,1
857,29911.jpg,0,0,1,0,0
858,41875.jpg,0,0,0,1,0
859,40643.jpg,0,0,1,0,0
860,11640.jpg,0,1,1,0,0
861,32446.jpg,0,1,0,0,0
862,43953.jpg,0,0,1,0,0
863,29215.jpg,0,1,1,0,0
864,05825.jpg,0,0,1,0,0
865,10344.jpg,0,1,1,0,0
866,20494.jpg,0,0,1,0,0
867,42194.jpg,0,1,0,0,0
868,28377.jpg,0,1,1,0,0
869,16337.jpg,0,0,1,0,0
870,11413.jpg,0,0,1,0,0
871,27980.jpg,0,1,1,1,0
872,23761.jpg,0,0,0,0,1
873,47629.jpg,0,0,1,0,1
874,04985.jpg,0,1,1,1,0
875,14298.jpg,0,1,1,1,0
876,45373.jpg,0,0,1,1,1
877,36541.jpg,0,1,1,1,0
878,26927.jpg,0,0,1,0,0
879,01826.jpg,0,0,1,0,0
880,12886.jpg,0,0,1,0,0
881,08647.jpg,0,0,1,0,0
882,06941.jpg,0,0,1,0,0
883,12588.jpg,0,1,0,0,1
884,13988.jpg,0,1,1,0,0
885,38783.jpg,0,0,1,0,0
886,38377.jpg,0,0,1,0,0
887,06262.jpg,0,1,0,0,0
888,30447.jpg,0,0,1,0,0
889,35008.jpg,0,1,0,0,0
890,31580.jpg,0,1,0,0,1
891,43343.jpg,0,0,0,1,0
892,14468.jpg,0,0,1,0,0
893,28352.jpg,0,1,0,0,0
894,03496.jpg,0,1,1,0,0
895,42806.jpg,0,0,1,0,0
896,40383.jpg,0,1,1,0,0
897,41390.jpg,0,0,1,0,0
898,13320.jpg,0,0,1,0,0
899,37598.jpg,0,0,1,0,0
900,46045.jpg,0,0,1,0,0
901,22962.jpg,0,0,1,0,0
902,46015.jpg,0,0,0,0,1
903,28607.jpg,0,0,1,0,0
904,01902.jpg,0,0,1,0,0
905,36044.jpg,0,0,1,0,0
906,12616.jpg,0,0,1,0,0
907,33745.jpg,0,0,1,0,0
908,06441.jpg,0,0,1,0,0
909,13003.jpg,0,0,1,0,0
910,16249.jpg,0,0,1,0,0
911,47477.jpg,0,0,1,1,0
912,26316.jpg,0,0,1,1,0
913,37850.jpg,0,0,1,0,0
914,10489.jpg,0,0,1,0,0
915,42838.jpg,0,0,1,0,0
916,03643.jpg,0,0,1,0,0
917,39276.jpg,0,0,1,0,0
918,16546.jpg,0,1,1,0,0
919,39844.jpg,0,0,1,0,0
920,34286.jpg,0,0,1,0,0
921,45271.jpg,0,0,1,0,0
922,21405.jpg,0,0,1,0,0
923,34494.jpg,0,0,1,0,0
924,19795.jpg,0,0,1,0,0
925,30854.jpg,0,0,1,0,0
926,43605.jpg,0,0,1,1,0
927,12437.jpg,0,0,1,0,0
928,09219.jpg,0,0,1,0,0
929,27026.jpg,0,0,1,0,0
930,18575.jpg,0,0,1,0,1
931,35551.jpg,0,0,1,0,0
932,49174.jpg,0,0,1,1,0
933,10905.jpg,0,1,1,0,0
934,15646.jpg,0,0,1,0,0
935,12359.jpg,0,0,1,0,0
936,33701.jpg,0,0,1,0,0
937,40780.jpg,0,0,1,0,0
938,00896.jpg,0,0,0,0,1
939,35768.jpg,0,0,1,0,0
940,07074.jpg,0,0,1,0,0
941,04619.jpg,0,0,1,0,0
942,24617.jpg,0,0,1,0,0
943,47883.jpg,0,0,1,0,0
944,38147.jpg,0,0,1,0,0
945,23647.jpg,0,0,1,0,0
946,39311.jpg,0,0,1,0,0
947,44820.jpg,0,0,1,1,0
948,00018.jpg,0,0,1,0,0
949,08665.jpg,0,0,1,0,0
950,04217.jpg,0,0,1,0,0
951,20537.jpg,0,0,1,0,0
952,22823.jpg,0,0,1,0,0
953,40024.jpg,0,0,1,0,1
954,42279.jpg,0,0,1,0,0
955,29430.jpg,0,0,1,0,0
956,17897.jpg,0,0,1,0,0
957,45257.jpg,0,1,0,0,0
958,13292.jpg,0,1,1,0,0
959,17573.jpg,0,0,1,0,0
960,34891.jpg,0,0,1,0,0
961,34174.jpg,0,1,0,0,0
962,03621.jpg,0,1,0,0,0
963,00449.jpg,0,1,1,0,0
964,33653.jpg,0,1,0,0,0
965,08182.jpg,0,0,1,0,0
966,22966.jpg,0,1,0,0,0
967,19881.jpg,0,0,1,0,0
968,14057.jpg,0,0,1,0,0
969,37807.jpg,0,1,0,1,0
970,33694.jpg,0,1,0,0,0
971,35015.jpg,0,1,0,0,0
972,36729.jpg,0,0,1,0,0
973,22724.jpg,0,0,1,0,0
974,39857.jpg,0,0,1,0,0
975,34217.jpg,0,0,1,0,0
976,35818.jpg,0,0,1,0,0
977,09156.jpg,0,0,1,0,0
978,05254.jpg,0,0,1,0,0
979,01821.jpg,0,0,1,0,1
980,45464.jpg,0,0,1,0,0
981,10711.jpg,0,0,1,0,0
982,11742.jpg,0,0,1,0,0
983,01487.jpg,0,0,1,0,0
984,40749.jpg,0,0,0,0,1
985,25221.jpg,0,0,0,0,1
986,46540.jpg,0,0,0,0,1
987,05627.jpg,0,0,1,0,0
988,39843.jpg,0,0,0,0,1
989,01500.jpg,0,0,1,0,0
990,44700.jpg,0,0,1,0,0
991,06061.jpg,0,0,1,0,0
992,37896.jpg,0,0,1,0,0
993,04591.jpg,0,1,1,0,1
994,25178.jpg,0,0,1,0,0
995,31824.jpg,0,1,0,0,0
996,17245.jpg,0,1,1,0,0
997,00970.jpg,0,1,1,0,0
998,08836.jpg,0,0,1,0,0
999,35938.jpg,0,1,1,0,0
1000,13890.jpg,0,0,1,0,0
1001,31676.jpg,0,1,1,0,0
1002,35266.jpg,0,1,1,0,0
1003,20632.jpg,0,0,1,0,0
1004,08939.jpg,0,1,1,0,0
1005,33859.jpg,0,0,1,0,0
1006,27531.jpg,0,0,1,0,0
1007,10434.jpg,0,0,1,0,0
1008,48577.jpg,0,0,1,0,0
1009,02973.jpg,0,1,1,0,0
1010,26947.jpg,0,0,1,0,0
1011,08473.jpg,0,0,1,0,0
1012,31010.jpg,0,0,1,0,0
1013,46348.jpg,0,0,1,0,0
1014,44415.jpg,0,0,1,0,0
1015,41653.jpg,0,0,1,0,0
1016,40479.jpg,0,0,1,0,0
1017,07289.jpg,0,0,1,0,0
1018,13972.jpg,0,0,1,0,0
1019,26069.jpg,0,0,1,0,0
1020,25616.jpg,0,0,1,0,0
1021,23526.jpg,0,0,1,0,0
1022,02318.jpg,0,0,1,0,0
1023,48573.jpg,0,0,1,0,0
1024,25967.jpg,0,0,1,0,0
1025,05820.jpg,0,0,1,0,0
1026,31598.jpg,0,1,1,0,0
1027,29979.jpg,0,0,1,0,0
1028,27424.jpg,0,0,1,0,0
1029,34586.jpg,0,1,1,0,0
1030,33561.jpg,0,1,1,0,0
1031,27597.jpg,0,0,1,0,0
1032,22254.jpg,0,0,1,0,0
1033,18039.jpg,0,0,1,0,0
1034,04968.jpg,0,0,1,0,0
1035,38951.jpg,0,0,1,0,0
1036,47813.jpg,0,0,1,0,0
1037,21440.jpg,0,1,1,0,0
1038,22722.jpg,0,0,1,0,0
1039,23091.jpg,0,0,1,0,0
1040,05702.jpg,0,1,1,0,0
1041,11459.jpg,0,0,1,0,0
1042,26231.jpg,0,0,1,0,0
1043,07808.jpg,0,0,1,0,0
1044,20498.jpg,0,0,1,0,0
1045,27911.jpg,0,0,1,0,1
1046,47689.jpg,0,0,1,0,0
1047,34166.jpg,0,0,1,0,0
1048,40055.jpg,0,0,1,0,0
1049,21382.jpg,0,0,1,0,0
1050,20976.jpg,0,0,1,0,0
1051,49531.jpg,0,0,1,0,0
1052,47852.jpg,0,0,0,1,0
1053,13615.jpg,0,0,1,0,0
1054,12335.jpg,0,0,1,0,0
1055,38165.jpg,0,1,0,0,1
1056,15369.jpg,0,0,1,0,0
1057,32222.jpg,0,0,1,0,0
1058,44698.jpg,0,0,1,0,1
1059,20593.jpg,0,1,1,0,0
1060,15295.jpg,0,1,1,0,0
1061,48931.jpg,0,0,1,0,1
1062,42871.jpg,0,0,1,0,0
1063,03252.jpg,0,0,1,0,0
1064,42645.jpg,0,0,1,0,0
1065,46040.jpg,0,0,1,0,0
1066,09674.jpg,0,1,0,1,0
1067,09356.jpg,0,0,1,0,0
1068,25203.jpg,0,1,1,0,0
1069,47450.jpg,0,0,1,0,0
1070,45049.jpg,0,0,1,0,0
1071,27256.jpg,0,0,1,0,0
1072,29098.jpg,0,0,1,0,0
1073,16174.jpg,0,0,1,0,0
1074,42899.jpg,0,0,1,0,0
1075,32141.jpg,0,0,1,0,0
1076,21744.jpg,0,0,1,0,0
1077,20003.jpg,0,0,1,0,1
1078,05143.jpg,0,0,1,0,0
1079,35814.jpg,0,1,0,0,0
1080,05952.jpg,0,1,0,0,0
1081,44524.jpg,0,1,1,0,0
1082,18590.jpg,0,1,1,0,0
1083,45371.jpg,0,1,0,0,0
1084,07824.jpg,0,1,1,1,0
1085,15792.jpg,0,1,1,0,0
1086,21533.jpg,0,1,1,0,0
1087,12753.jpg,0,1,1,0,0
1088,05273.jpg,0,0,1,0,0
1089,19506.jpg,0,0,1,0,0
1090,28636.jpg,0,0,1,0,0
1091,29026.jpg,0,0,1,0,0
1092,09721.jpg,0,1,1,0,0
1093,41919.jpg,0,0,1,0,0
1094,39561.jpg,0,1,1,1,0
1095,24060.jpg,0,0,1,0,0
1096,05984.jpg,0,1,1,0,0
1097,30001.jpg,0,1,1,0,0
1098,02344.jpg,0,1,1,0,0
1099,39755.jpg,0,1,1,0,0
1100,25868.jpg,0,0,1,0,0
1101,15449.jpg,0,1,1,0,0
1102,04054.jpg,0,1,1,0,0
1103,20366.jpg,0,0,1,0,0
1104,32961.jpg,0,0,1,0,0
1105,21940.jpg,0,1,1,0,0
1106,26602.jpg,0,1,1,0,0
1107,49442.jpg,0,0,1,0,0
1108,10069.jpg,0,1,1,1,0
1109,45565.jpg,0,0,1,0,0
1110,19381.jpg,0,0,1,0,0
1111,36732.jpg,0,1,1,0,0
1112,40227.jpg,0,0,1,0,0
1113,18477.jpg,0,0,1,0,0
1114,31402.jpg,0,1,1,0,0
1115,40037.jpg,0,0,1,0,0
1116,29240.jpg,0,0,1,0,0
1117,35870.jpg,0,0,1,0,0
1118,31513.jpg,0,1,1,0,0
1119,34267.jpg,0,0,1,0,0
1120,34469.jpg,0,0,1,0,0
1121,49907.jpg,0,1,1,0,0
1122,10957.jpg,0,0,1,0,0
1123,36015.jpg,0,1,1,0,0
1124,39226.jpg,0,0,1,0,0
1125,42684.jpg,0,0,1,0,0
1126,37739.jpg,0,0,1,0,0
1127,42443.jpg,0,1,1,0,0
1128,45403.jpg,0,0,1,0,0
1129,06687.jpg,0,0,1,0,0
1130,21611.jpg,0,1,1,0,0
1131,36455.jpg,0,0,1,0,0
1132,34083.jpg,0,0,1,0,0
1133,23337.jpg,0,1,1,0,0
1134,34592.jpg,0,0,1,0,0
1135,38782.jpg,0,0,1,0,0
1136,11672.jpg,0,1,0,0,0
1137,22456.jpg,0,1,1,0,0
1138,19179.jpg,0,0,1,0,0
1139,07079.jpg,0,0,1,0,0
1140,21229.jpg,0,0,1,0,0
1141,32754.jpg,0,0,1,0,0
1142,37733.jpg,0,0,1,0,0
1143,24906.jpg,0,0,1,0,0
1144,07120.jpg,0,0,1,0,0
1145,48551.jpg,0,0,1,0,0
1146,08022.jpg,0,1,1,0,0
1147,44612.jpg,0,0,1,0,0
1148,37943.jpg,0,0,1,1,0
1149,07627.jpg,0,0,1,0,0
1150,01823.jpg,0,0,1,0,0
1151,43917.jpg,0,0,1,0,0
1152,30647.jpg,0,1,1,0,0
1153,07690.jpg,0,1,1,1,0
1154,00893.jpg,0,1,1,0,0
1155,44001.jpg,0,1,1,0,0
1156,31101.jpg,0,1,0,0,0
1157,16573.jpg,0,1,1,0,0
1158,41369.jpg,0,1,1,0,0
1159,34394.jpg,0,0,1,0,0
1160,38567.jpg,0,1,1,0,0
1161,35612.jpg,0,0,1,0,0
1162,26654.jpg,0,0,1,0,0
1163,34325.jpg,0,0,1,0,0
1164,14548.jpg,0,0,1,0,0
1165,17095.jpg,0,0,1,0,0
1166,42403.jpg,0,1,1,0,0
1167,40939.jpg,0,0,1,0,0
1168,07694.jpg,0,1,1,0,0
1169,27517.jpg,0,0,1,0,0
1170,28598.jpg,0,0,1,0,0
1171,02587.jpg,0,0,1,1,0
1172,39565.jpg,0,1,1,0,0
1173,28663.jpg,0,0,1,0,0
1174,27824.jpg,0,1,0,0,1
1175,24686.jpg,0,0,1,0,0
1176,23809.jpg,0,0,1,0,0
1177,22085.jpg,0,0,1,0,0
1178,08979.jpg,0,0,1,0,0
1179,00201.jpg,0,0,1,0,0
1180,29299.jpg,0,0,1,0,0
1181,42114.jpg,0,0,1,0,0
1182,25715.jpg,0,0,1,0,0
1183,23860.jpg,0,0,1,0,0
1184,44220.jpg,0,0,1,0,0
1185,38911.jpg,0,0,1,0,0
1186,35779.jpg,0,1,1,0,0
1187,06457.jpg,0,0,1,0,0
1188,09490.jpg,0,0,1,0,0
1189,44036.jpg,0,0,1,0,0
1190,48703.jpg,0,0,1,0,0
1191,47395.jpg,0,0,1,0,0
1192,48214.jpg,0,0,1,0,0
1193,47790.jpg,0,0,1,0,0
1194,11524.jpg,0,0,1,0,0
1195,19838.jpg,0,0,1,0,0
1196,42361.jpg,0,1,1,0,0
1197,48684.jpg,0,0,1,0,0
1198,07259.jpg,0,1,1,0,0
1199,06859.jpg,0,1,1,0,0
1200,00848.jpg,0,1,1,0,0
1201,14280.jpg,0,0,1,0,0
1202,29670.jpg,0,0,1,0,0
1203,08959.jpg,0,0,1,0,0
1204,02682.jpg,0,0,1,0,0
1205,04376.jpg,0,0,1,0,0
1206,15127.jpg,0,0,1,0,0
1207,27841.jpg,0,0,1,0,0
1208,49305.jpg,0,0,1,0,0
1209,06885.jpg,0,0,1,0,0
1210,06612.jpg,0,0,1,0,0
1211,37796.jpg,0,0,1,0,0
1212,40281.jpg,0,0,1,0,0
1213,05805.jpg,0,0,1,0,0
1214,03120.jpg,0,0,1,0,0
1215,23930.jpg,0,0,1,0,0
1216,39285.jpg,0,0,1,0,0
1217,16158.jpg,0,0,1,0,0
1218,05078.jpg,0,1,1,0,1
1219,16435.jpg,0,0,1,0,0
1220,42679.jpg,0,0,1,0,0
1221,02114.jpg,0,0,1,0,0
1222,34951.jpg,0,1,1,0,0
1223,06806.jpg,0,0,1,0,0
1224,42184.jpg,0,0,1,0,0
1225,11826.jpg,0,0,1,0,0
1226,16423.jpg,0,0,1,0,0
1227,39345.jpg,0,0,1,0,0
1228,12294.jpg,0,0,1,0,0
1229,17796.jpg,0,0,1,0,0
1230,34747.jpg,0,0,1,0,0
1231,23153.jpg,0,1,1,0,0
1232,44275.jpg,0,0,1,0,0
1233,49312.jpg,0,0,1,0,0
1234,07689.jpg,0,1,1,0,0
1235,09697.jpg,0,0,1,0,0
1236,40437.jpg,0,0,1,0,0
1237,11611.jpg,0,0,1,0,0
1238,31974.jpg,0,0,1,0,1
1239,05056.jpg,0,0,1,0,0
1240,11652.jpg,0,0,1,0,0
1241,45801.jpg,0,0,1,0,0
1242,16761.jpg,0,1,1,0,0
1243,46235.jpg,0,0,1,0,0
1244,05038.jpg,0,0,1,0,0
1245,46342.jpg,0,0,1,0,0
1246,40698.jpg,0,0,1,0,0
1247,10196.jpg,0,0,1,0,0
1248,12524.jpg,0,0,1,0,1
1249,23762.jpg,0,1,1,0,0
1250,39928.jpg,0,0,0,1,0
1251,47247.jpg,0,0,1,0,0
1252,44653.jpg,0,0,1,0,0
1253,13430.jpg,0,1,1,0,0
1254,05965.jpg,0,0,1,0,0
1255,40485.jpg,0,0,1,0,0
1256,37557.jpg,0,0,1,0,0
1257,23978.jpg,0,0,0,0,1
1258,45532.jpg,0,0,1,0,1
1259,20132.jpg,0,0,1,0,0
1260,08347.jpg,0,0,1,0,0
1261,38103.jpg,0,0,1,0,1
1262,42145.jpg,0,0,1,0,0
1263,09609.jpg,0,0,1,0,0
1264,39695.jpg,0,0,1,0,0
1265,29228.jpg,0,0,1,0,0
1266,07882.jpg,0,0,1,0,0
1267,48720.jpg,0,0,1,0,0
1268,34304.jpg,0,0,1,0,0
1269,46765.jpg,0,0,1,0,0
1270,09029.jpg,0,0,1,0,0
1271,47524.jpg,0,0,1,0,0
1272,30860.jpg,0,0,1,0,0
1273,08502.jpg,0,0,1,0,0
1274,02516.jpg,0,0,1,0,0
1275,00173.jpg,0,0,1,0,0
1276,25125.jpg,0,0,1,0,0
1277,25751.jpg,0,0,1,0,0
1278,00460.jpg,0,0,1,0,0
1279,13077.jpg,0,0,1,0,0
1280,00778.jpg,0,0,1,0,0
1281,14531.jpg,0,0,1,0,0
1282,38584.jpg,0,0,1,0,0
1283,33821.jpg,0,0,1,0,0
1284,34278.jpg,0,0,1,0,0
1285,08380.jpg,0,0,1,0,0
1286,09715.jpg,0,0,1,0,0
1287,23409.jpg,0,0,1,0,0
1288,02219.jpg,0,0,0,0,1
1289,41075.jpg,0,0,1,0,0
1290,42724.jpg,0,0,1,1,0
1291,19337.jpg,0,0,1,0,0
1292,21408.jpg,0,0,1,0,0
1293,49537.jpg,0,0,1,0,1
1294,22204.jpg,0,0,1,0,0
1295,10977.jpg,0,0,1,1,0
1296,25739.jpg,0,0,1,0,0
1297,26188.jpg,0,0,1,0,0
1298,40501.jpg,0,0,1,0,0
1299,09287.jpg,0,0,1,0,0
1300,03600.jpg,0,0,1,0,0
1301,21718.jpg,0,0,1,0,0
1302,33724.jpg,0,0,1,0,0
1303,21002.jpg,0,0,1,0,0
1304,15190.jpg,0,1,1,0,1
1305,33169.jpg,0,0,1,0,1
1306,35900.jpg,0,0,1,0,0
1307,32329.jpg,0,0,1,0,0
1308,34309.jpg,0,0,1,0,0
1309,26801.jpg,0,0,1,0,0
1310,34878.jpg,0,1,0,0,0
1311,17076.jpg,0,0,1,0,0
1312,03892.jpg,0,0,1,0,0
1313,36959.jpg,0,0,1,0,0
1314,26116.jpg,0,1,0,0,0
1315,24132.jpg,0,0,1,0,0
1316,41949.jpg,0,0,1,0,0
1317,16429.jpg,0,0,1,0,0
1318,32625.jpg,0,0,1,0,0
1319,28691.jpg,0,0,1,0,0
1320,04696.jpg,0,0,1,0,0
1321,37863.jpg,0,0,1,0,0
1322,11200.jpg,0,1,0,0,0
1323,20222.jpg,0,0,1,0,0
1324,30940.jpg,0,0,1,0,0
1325,00479.jpg,0,0,0,1,0
1326,10852.jpg,0,0,1,0,0
1327,40343.jpg,0,0,1,0,0
1328,47861.jpg,0,0,1,0,0
1329,15360.jpg,0,0,1,0,0
1330,28107.jpg,0,0,1,0,0
1331,37379.jpg,0,0,1,0,0
1332,10729.jpg,0,0,1,0,0
1333,25672.jpg,0,0,1,0,0
1334,19434.jpg,0,0,1,0,0
1335,26637.jpg,0,0,1,0,0
1336,42013.jpg,0,1,1,0,0
1337,26048.jpg,0,0,1,0,0
1338,48922.jpg,0,0,1,0,0
1339,26077.jpg,0,0,1,0,0
1340,22413.jpg,0,0,1,0,0
1341,49917.jpg,0,1,1,0,0
1342,14174.jpg,0,1,1,0,0
1343,20889.jpg,0,0,1,1,0
1344,08507.jpg,0,1,1,0,0
1345,16314.jpg,0,1,1,0,0
1346,02272.jpg,0,0,1,0,0
1347,42099.jpg,0,1,1,0,0
1348,31852.jpg,0,1,0,0,0
1349,47068.jpg,0,1,0,0,0
1350,30820.jpg,0,0,1,0,0
1351,49397.jpg,0,0,1,0,0
1352,02709.jpg,0,1,0,0,0
1353,16482.jpg,0,1,1,0,0
1354,42784.jpg,0,0,0,1,0
1355,02723.jpg,0,0,1,0,0
1356,02236.jpg,0,1,0,0,0
1357,04414.jpg,0,0,1,0,0
1358,37317.jpg,0,0,0,0,1
1359,24762.jpg,0,1,0,0,0
1360,22471.jpg,0,1,0,0,0
1361,40464.jpg,0,1,0,0,0
1362,06843.jpg,0,1,1,0,0
1363,10243.jpg,0,1,0,0,0
1364,15723.jpg,0,1,0,0,0
1365,36918.jpg,0,1,0,0,0
1366,34521.jpg,0,0,1,0,0
1367,21850.jpg,0,1,0,0,0
1368,15733.jpg,0,0,1,0,0
1369,41047.jpg,0,0,1,0,0
1370,06577.jpg,0,0,1,0,0
1371,09919.jpg,0,1,1,0,0
1372,45352.jpg,0,1,1,0,1
1373,37368.jpg,0,1,1,0,0
1374,11547.jpg,0,0,1,0,0
1375,30363.jpg,0,1,1,0,0
1376,25815.jpg,0,0,1,0,0
1377,46519.jpg,0,0,1,1,0
1378,35619.jpg,0,1,1,0,0
1379,49919.jpg,0,0,1,0,0
1380,11873.jpg,0,1,1,0,0
1381,19335.jpg,0,0,1,0,0
1382,34018.jpg,0,0,1,0,0
1383,40105.jpg,0,0,1,0,0
1384,07347.jpg,0,1,1,0,0
1385,34285.jpg,0,1,1,1,0
1386,39394.jpg,0,0,1,0,0
1387,11387.jpg,0,1,1,0,0
1388,32614.jpg,0,0,1,0,0
1389,19716.jpg,0,0,1,0,0
1390,26953.jpg,0,0,1,0,0
1391,02131.jpg,0,0,1,0,0
1392,04523.jpg,0,0,1,0,0
1393,32403.jpg,0,0,1,0,0
1394,15462.jpg,0,0,1,0,0
1395,45677.jpg,0,0,1,0,0
1396,16120.jpg,0,0,1,0,0
1397,05160.jpg,0,0,1,0,0
1398,22295.jpg,0,0,1,0,0
1399,14764.jpg,0,0,1,0,0
1400,22213.jpg,0,0,1,0,0
1401,00870.jpg,0,0,1,0,0
1402,15474.jpg,0,0,1,0,0
1403,24658.jpg,0,0,1,0,0
1404,13508.jpg,0,0,1,0,0
1405,36593.jpg,0,0,1,0,0
1406,20280.jpg,0,0,0,0,1
1407,26017.jpg,0,0,1,0,0
1408,10376.jpg,0,0,1,0,0
1409,25064.jpg,0,0,1,0,0
1410,08308.jpg,0,0,1,0,0
1411,09722.jpg,0,1,1,0,0
1412,06793.jpg,0,0,1,0,0
1413,49542.jpg,0,1,0,0,0
1414,21364.jpg,0,1,0,0,0
1415,25014.jpg,0,1,0,0,0
1416,35215.jpg,0,1,0,0,0
1417,16832.jpg,0,1,0,0,0
1418,45597.jpg,0,1,0,0,0
1419,17320.jpg,0,0,1,0,0
1420,39147.jpg,0,1,0,0,0
1421,01292.jpg,0,1,1,0,0
1422,03844.jpg,0,1,1,0,0
1423,26909.jpg,0,1,0,0,0
1424,02987.jpg,0,1,0,0,0
1425,06588.jpg,0,1,1,0,0
1426,10776.jpg,0,1,1,0,0
1427,22624.jpg,0,1,1,0,0
1428,33705.jpg,0,1,1,0,0
1429,49248.jpg,0,1,1,0,0
1430,22151.jpg,0,0,1,0,0
1431,41507.jpg,0,0,1,0,0
1432,25145.jpg,0,0,1,0,0
1433,06377.jpg,0,0,1,0,0
1434,15373.jpg,0,1,0,0,0
1435,35311.jpg,0,0,1,0,0
1436,13090.jpg,0,0,1,0,0
1437,13194.jpg,0,0,1,0,0
1438,25091.jpg,0,1,1,0,0
1439,20510.jpg,0,0,1,0,0
1440,02093.jpg,0,0,1,0,0
